Name,Release Date,Retail Price,Sale Price,Size,Sale Date,52wk High|Low,12mo Trade Range,Volatility,# of Sales,Price Premium,Avg Resale Price
/nike-air-force-1-07-voltage-purple,,$90,$91,Size 11,,High $250 | Low $70,$73 - $109,19.5%,318,1.1%,$117
/nike-sb-dunk-high-invert-celtics,,,$315,Size 7,,High $799 | Low $270,$260 - $370,17.6%,66,$366,
/air-jordan-4-retro-metallic-orange,05/20/2020,$190,$260,Size 8.5,,High $444 | Low $200,$227 - $293,12.9%,2158,36.8%,$262
/adidas-yeezy-boost-380-blue-oat,07/25/2020,$230,$229,Size 10.5,,High $516 | Low $114,$217 - $241,5.2%,2157,$261,
/nike-kobe-5-protro-undefeated-what-if-pack,08/27/2020,$190,$665,Size 10,,"High $3,667 | Low $460",$594 - $736,10.7%,1162,250.0%,"$1,032"
/puma-rs-dreamer-super-mario-64,09/04/2020,$125,$148,Size 9.5,,High $407 | Low $120,$126 - $170,15.0%,569,18.1%,$172
/air-jordan-zoom-92-union-guava-ice,08/29/2020,,$273,Size 9.5,,High $745 | Low $235,$260 - $286,4.7%,158,$351,
/air-jordan-6-retro-washed-denim,12/28/2019,$200,$145,Size 10.5,,High $400 | Low $95,$132 - $158,9.1%,5970,$139,
/nike-sb-dunk-low-ben-jerrys-chunky-dunky,05/26/2020,$100,"$1,425",Size 8,,"High $3,500 | Low $1,000","$1,304 - $1,546",8.5%,4929,1325.0%,"$1,633"
/nike-air-force-1-low-euro-tour-2020,,$110,$134,Size 11.5,,High $203 | Low $116,$117 - $151,12.5%,1352,21.8%,$142
/air-jordan-1-mid-satin-grey-toe,12/05/2019,$120,$118,Size 11,,High $265 | Low $51,$95 - $141,19.2%,2852,$132,
/adidas-ultra-boost-triple-white,04/29/2016,$180,$117,Size 8,,High $353 | Low $90,$111 - $123,5.2%,2791,$140,
/air-jordan-1-low-noble-red,12/10/2019,$90,$97,Size 11,,High $227 | Low $50,$75 - $119,22.5%,1888,7.8%,$99
/nike-lebron-17-james-gang,02/21/2020,$200,$215,Size 13,,High $400 | Low $75,$182 - $248,15.5%,1178,7.5%,$144
/nike-air-more-uptempo-scottie-pippen,,$160,$193,Size 8.5,,High $461 | Low $140,$180 - $206,6.8%,1100,20.6%,$194
/converse-chuck-taylor-all-star-70s-hi-golf-wang-tripanel,09/14/2020,$110,$117,Size 5,,High $235 | Low $50,$94 - $140,19.4%,464,6.4%,$128
/nike-air-more-uptempo-black-white-2016,03/23/2016,$180,$244,Size 11,,High $599 | Low $120,$220 - $268,9.9%,296,35.6%,$333
/nike-sb-dunk-mid-griffey,04/01/2020,$115,$157,Size 9,,High $382 | Low $109,$149 - $165,5.3%,1476,36.5%,$185
/kobe-5-5-rings,10/27/2010,$130,$334,Size 9.5,,High $905 | Low $240,$294 - $374,12.0%,92,156.9%,$396
/nike-air-zoom-spiridon-cage-2-stussy-fossil,04/03/2020,$160,$405,Size 11.5,,"High $1,300 | Low $200",$242 - $568,40.1%,8069,153.1%,$362
/air-jordan-1-retro-high-black-gym-red,06/29/2019,$160,$190,Size 16,,High $442 | Low $57,$142 - $238,25.2%,7986,18.7%,$224
/nike-space-hippie-01-black-wheat,08/20/2020,$130,$120,Size 8.5,,High $787 | Low $40,$104 - $136,13.6%,1382,$168,
/nike-air-foamposite-one-black-aurora-game-royal,09/04/2020,$230,$174,Size 10,,High $325 | Low $142,$158 - $190,9.4%,381,$200,
/nike-dunk-low-sp-university-orange-marine-2020,06/24/2020,$100,$250,Size 9.5,,High $400 | Low $205,$237 - $263,5.3%,3368,150.0%,$277
/new-balance-990v5-grey,02/13/2019,$175,$138,Size 8,,High $256 | Low $95,$120 - $156,13.2%,2067,$148,
/nike-air-max-1-time-capsule-pack,11/27/2019,$130,$71,Size 8,,High $216 | Low $65,$58 - $84,17.9%,1418,$106,
/nike-air-force-1-low-double-nike-air-low-white-black,06/01/2020,$110,$115,Size 7,,High $205 | Low $65,$99 - $131,14.3%,1031,4.5%,$128
/nike-pg-4-black-light-smoke-grey,01/24/2020,$110,$45,Size 8.5,,High $230 | Low $37,$32 - $58,28.1%,935,$75,
/nike-air-zoom-alphafly-next-watermelon,07/02/2020,$250,$263,Size 11.5,,High $799 | Low $162,$249 - $276,5.1%,679,5.2%,$349
/nike-air-max-90-remix,08/22/2020,$120,$159,Size 9.5,,High $277 | Low $112,$143 - $176,10.3%,373,32.8%,$153
/air-jordan-1-low-pine-green,02/01/2020,$90,$193,Size 8.5,,High $390 | Low $55,$157 - $229,18.8%,4280,114.4%,$119
/air-jordan-1-low-white-multi-color-swoosh,03/01/2020,$90,$92,Size 10,,High $300 | Low $60,$80 - $104,12.8%,1875,2.2%,$92
/nike-pg-4-gatorade-white,07/31/2020,$120,$179,Size 10.5,,High $280 | Low $80,$149 - $209,16.8%,1271,49.2%,$150
/air-jordan-1-mid-se-purple,,$120,$223,Size 8.5,,High $269 | Low $135,$190 - $255,14.5%,146,85.5%,$197
/nike-air-zoom-pegasus-37-kansas-city-chiefs,10/01/2020,$130,$200,Size 11.5,,High $267 | Low $184,$177 - $223,11.7%,29,53.8%,$207
/nike-air-force-1-low-south-korea-2020,06/24/2020,$130,$116,Size 11.5,,High $500 | Low $102,$106 - $127,9.1%,3628,$171,
/nike-sb-zoom-blazer-mid-sashiko-sesame,,$85,$91,Size 6,,High $216 | Low $80,$84 - $98,7.6%,467,7.1%,$111
/vans-diamo-ni-rhude-white,09/05/2020,$100,$150,Size 8,,High $354 | Low $126,$142 - $158,5.5%,327,50.0%,$199
/new-balance-920-patta,09/20/2020,,$275,Size 7,,High $515 | Low $225,$216 - $334,21.3%,150,$316,
/nike-air-max-2-cb-94-triple-black-2020,10/01/2020,$160,$250,Size 12,,High $400 | Low $200,$234 - $266,6.3%,37,56.3%,$249
/adidas-yeezy-boost-350-v2-marsh,02/01/2020,$220,$270,Size 8,,High $555 | Low $165,$252 - $288,6.7%,7346,22.7%,$262
/air-jordan-1-sb-nyc-to-paris,05/25/2019,$175,$275,Size 11,,High $690 | Low $110,$184 - $366,33.2%,5974,57.1%,$243
/nike-air-vapormax-plus-white,02/28/2018,$190,$176,Size 7.5,,High $373 | Low $85,$156 - $196,11.4%,5056,$165,
/nike-air-force-1-type-white,01/01/2020,$140,$199,Size 7.5,,High $267 | Low $85,$180 - $218,9.6%,3619,42.3%,$157
/nike-react-element-87-blue-chill-solar-red,10/11/2018,$160,$89,Size 10,,High $318 | Low $60,$75 - $103,15.4%,2913,$110,
/air-jordan-1-mid-incredible-hulk,04/01/2020,$110,$125,Size 11,,High $199 | Low $88,$108 - $142,13.6%,1995,13.6%,$127
/nike-kobe-5-protro-big-stage-parade-pe,08/23/2020,$200,$332,Size 10,,"High $1,983 | Low $153",$299 - $365,10.0%,1705,66.0%,$440
/nike-shox-tl-white-metallic-silver,07/25/2019,$170,$101,Size 9,,High $230 | Low $60,$83 - $119,17.4%,1440,$101,
/nike-air-max-1-black-hyper-grape,,$120,$107,Size 11,,High $206 | Low $63,$90 - $123,15.8%,784,$102,
/air-jordan-1-low-royal-yellow,09/15/2020,$90,$133,Size 7,,High $185 | Low $80,$118 - $148,11.3%,393,47.8%,$113
/nike-air-force-1-07-lv8-blue-worldwide,,$110,$175,Size 11,,High $333 | Low $92,$150 - $199,13.9%,359,58.7%,$153
/crocs-duet-max-clog-post-malone,12/10/2019,$60,$164,Size 10,,High $360 | Low $35,$127 - $201,22.4%,7350,173.3%,$100
/nike-air-max-270-white-black,03/20/2018,$150,$109,Size 12,,High $257 | Low $80,$95 - $123,13.0%,2615,$117,
/air-jordan-3-retro-se-t-fire-red,08/08/2020,$200,$263,Size 9,,High $798 | Low $250,$227 - $299,13.9%,2428,31.5%,$312
/adidas-nmd-r1-triple-black-2019,12/01/2019,$130,$95,Size 9,,High $244 | Low $66,$84 - $106,11.5%,2089,$100,
/nike-air-max-plus-triple-black,12/20/2017,$150,$143,Size 12,,High $370 | Low $64,$125 - $161,12.6%,1394,$151,
/nike-kobe-5-protro-eybl-forest-green-2020,08/29/2020,$180,$315,Size 15,,High $800 | Low $185,$282 - $348,10.4%,1313,75.0%,$292
/air-jordan-1-mid-grey-aqua,,$110,$130,Size 8,,High $240 | Low $102,$107 - $153,18.0%,877,18.2%,$139
/nike-air-raid-og-black-grey-2020,10/08/2020,,$165,Size 11,,High $227 | Low $150,$143 - $187,13.2%,35,$183,
/air-jordan-13-retro-black-island-green,11/09/2019,$200,$155,Size 11.5,,High $345 | Low $90,$140 - $170,9.6%,3842,$144,
/nike-air-presto-south-korea,05/15/2020,$130,$125,Size M,,High $349 | Low $89,$113 - $137,9.5%,2641,$170,
/air-jordan-1-mid-multi-color-swoosh,01/13/2020,$125,$110,Size 10,,High $269 | Low $60,$88 - $132,20.2%,1661,$118,
/adidas-nmd-r1-star-wars-yoda,12/02/2019,$130,$50,Size 9,,High $330 | Low $40,$41 - $59,18.4%,780,$86,
/air-jordan-10-retro-shadow-2018,04/21/2018,$190,$129,Size 11,,High $400 | Low $90,$126 - $132,2.1%,753,$164,
/nike-air-force-1-low-cactus-plant-flea-market-black,,$130,$295,Size 11.5,,High $475 | Low $192,$268 - $322,9.1%,381,126.9%,$289
/nike-air-max-95-retro-logo-black-grey-volt,01/27/2020,$170,$143,Size 11,,High $291 | Low $140,$136 - $151,5.3%,340,$176,
/adidas-yeezy-boost-380-pepper-reflective,09/11/2020,$250,$300,Size 5.5,,High $443 | Low $225,$286 - $314,4.6%,309,20.0%,$307
/adidas-ultra-boost-wool-grey,08/01/2015,$180,$206,Size 9.5,,High $480 | Low $152,$184 - $228,10.6%,63,14.4%,$253
/nike-air-vapormax-flyknit-3-white-pure-platinum,03/04/2019,$190,$140,Size 8,,High $263 | Low $71,$123 - $157,12.1%,2017,$155,
/nike-space-hippie-03-grey-volt,07/16/2020,$180,$198,Size 9.5,,High $499 | Low $109,$184 - $212,7.3%,1816,10.0%,$271
/air-jordan-1-mid-camo-2020,03/15/2020,$115,$237,Size 8,,High $386 | Low $100,$185 - $289,21.9%,1620,106.1%,$142
/nike-air-max-1-daisy,06/27/2020,$140,$130,Size 8,,High $317 | Low $100,$118 - $142,9.1%,1558,$163,
/nike-sb-zoom-blazer-mid-sashiko-mystic-navy,,$85,$135,Size 11.5,,High $271 | Low $91,$126 - $144,6.8%,336,58.8%,$125
/nike-sb-dunk-high-spectrum,01/31/2020,$110,$224,Size 11,,High $365 | Low $109,$201 - $247,10.2%,4114,103.6%,$165
/converse-chuck-taylor-all-star-70s-hi-fear-of-god-natural,03/26/2020,$120,$134,Size 4,,High $301 | Low $92,$121 - $147,9.4%,3552,11.7%,$140
/air-jordan-1-mid-nike-hoops,04/30/2020,$125,$164,Size 9.5,,High $380 | Low $120,$146 - $182,11.2%,3416,31.2%,$174
/nike-air-zoom-alphafly-next-black-electric-green,02/29/2020,$250,$341,Size 8,,"High $2,000 | Low $40",$310 - $372,9.0%,2353,36.4%,$415
/jordan-4-retro-white-cement-2016,02/13/2016,$220,$475,Size 13,,High $612 | Low $136,$442 - $508,7.0%,2170,115.9%,$408
/air-huarache-black-black-white,12/21/2013,$110,$125,Size 9.5,,High $225 | Low $55,$111 - $140,11.8%,2154,14.0%,$95
/air-jordan-1-mid-se-nike-swoosh-on-tour-2020,06/01/2020,$125,$205,Size 9,,High $300 | Low $100,$183 - $227,10.9%,1646,64.0%,$152
/nike-air-force-1-low-rucker-park-2020,05/13/2020,$110,$108,Size 11.5,,High $303 | Low $83,$94 - $122,12.6%,1489,$125,
/nike-sb-dunk-low-civilist,08/29/2020,,$762,Size 6.5,,"High $1,901 | Low $570",$623 - $901,18.2%,1437,$959,
/nike-kd-12-don-c,02/15/2020,$160,$152,Size 11,,High $288 | Low $80,$130 - $173,14.0%,1007,$150,
/air-jordan-1-low-triple-white-tumbled-leather,04/01/2020,$90,$95,Size 12,,High $163 | Low $50,$78 - $112,18.4%,556,5.6%,$101
/converse-chuck-taylor-all-star-70s-ox-7-moncler-fragment-white,09/03/2020,$135,$132,Size 8.5,,High $346 | Low $70,$115 - $149,13.1%,527,$160,
/nike-air-max-90-trail-team-gold,,$150,$162,Size 6,,High $357 | Low $120,$137 - $187,15.7%,440,8.0%,$175
/nike-air-force-1-craft-ridgerock,10/03/2020,$120,$200,Size 10.5,,High $249 | Low $150,$184 - $216,7.8%,20,66.7%,$188
/yeezy-slide-resin,12/06/2019,$55,$250,Size 11,,High $425 | Low $25,$226 - $274,9.4%,6602,354.5%,$143
/air-jordan-1-low-shattered-backboard,05/09/2019,$90,$215,Size 12,,High $322 | Low $50,$198 - $232,8.0%,5596,138.9%,$121
/nike-air-force-1-low-sketch-white-black,04/01/2020,$100,$191,Size 8.5,,High $350 | Low $88,$175 - $207,8.2%,2226,91.0%,$139
/air-jordan-1-retro-high-guava-ice,09/01/2018,$160,$202,Size 10,,High $550 | Low $50,$152 - $252,24.7%,2001,26.1%,$124
/adidas-nmd-hu-pharrell-inspiration-pack-powder-blue,11/10/2018,$250,$309,Size 7,,High $353 | Low $100,$256 - $362,17.2%,1918,23.6%,$173
/nike-air-max-2017-black-anthracite,01/01/2017,$190,$116,Size 9,,High $275 | Low $71,$98 - $134,15.2%,631,$125,
/adidas-ultra-boost-grey-silver,11/04/2019,$180,$73,Size 12,,High $298 | Low $61,$61 - $85,16.6%,428,$103,
/nike-kd-13-easy-money-sniper,09/24/2020,$160,$150,Size 13,,High $301 | Low $110,$129 - $171,13.7%,115,$175,
/nike-air-force-1-07-white-light-bone,,$90,$105,Size 10.5,,High $161 | Low $90,$82 - $128,21.8%,26,16.7%,$125
/adidas-yeezy-desert-boot-oil,04/20/2019,$200,$333,Size 9.5,,High $775 | Low $91,$281 - $385,15.6%,4032,66.5%,$253
/converse-chuck-taylor-all-star-70s-hi-comme-des-garcons-play-multi-heart-white,09/21/2018,$145,$159,Size 6,,High $285 | Low $85,$152 - $166,4.5%,3482,9.7%,$157
/adidas-ultra-boost-4pt0-core-black,11/30/2017,$180,$133,Size 9.5,,High $200 | Low $77,$119 - $147,10.7%,2103,$137,
/adidas-ultra4d-black-purple,08/13/2020,$220,$229,Size 9.5,,High $536 | Low $168,$194 - $264,15.2%,1058,4.1%,$276
/nike-air-kukini-spiridon-cage-2-stussy-black,07/24/2020,$170,$125,Size 10,,High $388 | Low $100,$107 - $143,14.4%,918,$202,
/nike-air-force-1-high-white-2016,01/01/2016,$100,$110,Size 8.5,,High $224 | Low $36,$89 - $131,18.9%,819,10.0%,$100
/nike-air-force-1-low-pure-platinum-indigo-fog,05/18/2020,$110,$102,Size 11.5,,High $225 | Low $80,$85 - $119,17.1%,505,$122,
/nike-air-max-97-joker,12/01/2019,$160,$132,Size 12,,High $199 | Low $62,$115 - $149,12.8%,352,$103,
/adidas-ultra-boost-all-terrain-shock-red-yellow,10/02/2019,$180,$61,Size 8,,High $245 | Low $28,$50 - $72,18.4%,343,$102,
/nike-air-force-1-low-misplaced-swooshes-white-multi,,$100,$143,Size 10,,High $210 | Low $75,$121 - $165,15.1%,162,42.9%,$131
/vans-sk8-hi-wtaps-bones-orange,09/25/2020,$120,$120,Size 9.5,,High $185 | Low $116,$112 - $128,6.4%,63,$140,
/nike-lebron-17-monstars,02/13/2020,$225,$198,Size 11,,High $354 | Low $100,$176 - $220,11.3%,2279,$217,
/nike-lebron-7-mvp-2020,06/26/2020,$200,$150,Size 10,,High $470 | Low $60,$92 - $208,38.9%,1356,$214,
/air-jordan-6-rings-space-jam-2018,02/01/2018,$165,$153,Size 10.5,,High $328 | Low $60,$134 - $172,12.5%,1331,$132,
/adidas-ultra-boost-black-gold,10/09/2019,$180,$85,Size 8,,High $281 | Low $65,$70 - $100,18.2%,1081,$119,
/air-jordan-1-mid-black-amarillo-orange,01/22/2020,$125,$129,Size 9.5,,High $246 | Low $45,$112 - $146,13.0%,1075,3.2%,$116
/nike-air-max-97-gradient-fade,09/24/2019,$160,$251,Size 7,,High $271 | Low $40,$220 - $282,12.2%,827,56.9%,$147
/nike-air-force-1-low-white-red-midsole,06/27/2020,$90,$105,Size 9.5,,High $202 | Low $30,$83 - $127,20.5%,656,16.7%,$109
/nike-air-force-1-low-daisy,04/04/2020,$110,$115,Size 9.5,,High $396 | Low $80,$96 - $134,16.3%,360,4.5%,$142
/nike-air-span-2-hot-coral,03/22/2018,$95,$46,Size 8,,High $132 | Low $30,$37 - $54,18.0%,274,$55,
/nike-air-force-1-low-worldwide-white-blue-fury-black,07/11/2020,$90,$86,Size 11,,High $200 | Low $80,$55 - $117,36.2%,179,$117,
/foamposite-one-anthracite,08/01/2007,$200,$300,Size 10.5,,High $800 | Low $225,$267 - $333,10.9%,37,50.0%,$349
/yeezy-slide-earth-brown,04/16/2020,$55,$233,Size 9,,High $495 | Low $59,$200 - $266,14.2%,5802,323.6%,$164
/adidas-yeezy-foam-rnnr-ararat,06/26/2020,$75,$399,Size 6,,High $796 | Low $136,$322 - $476,19.3%,2003,432.0%,$334
/nike-air-force-1-low-bhm-2020,02/19/2020,$130,$120,Size 9.5,,High $183 | Low $25,$99 - $140,17.5%,1428,$106,
/nike-air-max-97-gold-medal,,$170,$107,Size 8,,High $350 | Low $85,$89 - $125,17.3%,987,$161,
/nike-air-max-plus-3-hyper-blue,11/08/2019,$190,$145,Size 8,,High $225 | Low $50,$121 - $169,16.4%,763,$142,
/nike-air-max-plus-white,01/01/2019,$150,$204,Size 9,,High $303 | Low $70,$180 - $228,11.6%,751,35.9%,$157
/air-jordan-1-mid-mixed-textures-yellow,,$110,$135,Size 13,,High $329 | Low $112,$113 - $157,15.9%,606,22.7%,$174
/nike-air-force-1-low-white-black-midsole,06/27/2020,$90,$125,Size 9.5,,High $220 | Low $70,$106 - $144,15.3%,481,38.9%,$106
/nike-air-force-1-low-white-midnight-navy-2020,06/01/2020,$90,$110,Size 12.5,,High $205 | Low $70,$96 - $124,12.5%,211,22.2%,$118
/adidas-zx-8000-superstar,07/17/2020,$140,$125,Size 12,,High $272 | Low $84,$108 - $142,13.2%,204,$153,
/nike-air-force-1-low-black-skeleton,10/25/2019,$130,$295,Size 10.5,,High $409 | Low $110,$251 - $339,15.0%,5583,126.9%,$198
/adidas-yeezy-boost-350-v2-cinder-reflective,04/04/2020,$220,$530,Size 9,,High $900 | Low $250,$460 - $600,13.2%,5261,140.9%,$386
/adidas-yeezy-boost-700-carbon-blue,12/18/2019,$300,$480,Size 5,,High $695 | Low $200,$436 - $524,9.2%,3431,60.0%,$385
/nike-lebron-17-low-tune-squad,02/28/2020,$170,$175,Size 11.5,,High $400 | Low $85,$149 - $201,14.9%,2522,2.9%,$190
/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-white,07/09/2019,$120,$146,Size 11,,High $331 | Low $95,$132 - $160,9.5%,2503,21.4%,$156
/converse-chuck-taylor-all-star-70s-ox-comme-des-garcons-play-black,07/03/2019,$120,$150,Size 11,,High $356 | Low $100,$129 - $171,14.0%,2448,25.0%,$154
/adidas-nmd-r1-white-gum-2018,06/01/2018,$130,$84,Size 9.5,,High $250 | Low $57,$64 - $104,23.8%,2429,$88,
/nike-air-max-1-have-a-nike-day,03/01/2019,$120,$158,Size 6.5,,High $466 | Low $68,$138 - $178,12.6%,1979,31.8%,$138
/nike-react-element-55-triple-black,12/03/2018,$130,$99,Size 10.5,,High $350 | Low $35,$84 - $114,15.5%,1911,$80,
/nike-sb-dunk-low-sashiko,08/01/2020,$110,$298,Size 6.5,,High $767 | Low $253,$273 - $323,8.5%,1674,170.9%,$350
/nike-air-max-90-recraft-royal,02/01/2020,$120,$98,Size 10.5,,High $220 | Low $65,$88 - $108,10.7%,1306,$110,
/nike-zoom-vomero-5-electric-green-black,04/17/2019,$160,$170,Size 6.5,,High $181 | Low $51,$137 - $203,19.6%,1227,6.3%,$88
/nike-adapt-bb-2-black,02/16/2020,$400,$223,Size 8.5,,"High $1,450 | Low $167",$187 - $259,16.0%,1211,$362,
/air-jordan-4-retro-pure-money-2017,05/13/2017,$190,$384,Size 9.5,,High $673 | Low $138,$323 - $445,15.9%,1065,102.1%,$346
/nike-offline-black,08/28/2020,$120,$132,Size 11,,High $400 | Low $105,$122 - $142,7.8%,651,10.0%,$172
/nike-air-max-270-react-triple-black,10/01/2019,$150,$66,Size 9.5,,High $148 | Low $56,$60 - $72,9.0%,616,$86,
/air-max-95-white-black,,,$119,Size 10,,High $223 | Low $70,$101 - $137,15.1%,521,$117,
/nike-kyrie-6-90s,06/12/2020,$130,$124,Size 10.5,,High $300 | Low $65,$109 - $139,11.7%,455,$129,
/nike-air-vapormax-2019-canyon-gold,01/10/2019,$190,$98,Size 10,,High $190 | Low $75,$93 - $103,5.4%,416,$120,
/nike-air-force-1-low-cactus-plant-flea-market-white,09/10/2020,$130,$391,Size 9.5,,High $880 | Low $300,$327 - $456,16.5%,398,200.9%,$422
/air-jordan-1-retro-high-satin-snake-chicago-w,08/06/2020,$170,$290,Size 10W,,High $798 | Low $221,$278 - $302,4.3%,14192,70.6%,$298
/air-jordan-1-retro-high-unc-chicago-leather-w,02/13/2020,$170,$292,Size 13W,,High $500 | Low $135,$274 - $310,6.1%,32928,71.8%,$216
/air-jordan-3-retro-laser-orange-w,08/21/2020,$190,$230,Size 6W,,High $419 | Low $175,$191 - $269,17.2%,5457,21.1%,$257
/air-jordan-1-retro-high-tie-dye-w,06/26/2020,$170,$263,Size 7W,,High $580 | Low $200,$231 - $295,12.1%,11422,54.7%,$288
/air-jordan-1-mid-se-multi-color-w,04/09/2020,$125,$223,Size 10W,,High $340 | Low $90,$185 - $261,16.9%,11405,78.4%,$176
/air-jordan-1-retro-high-unc-patent-w,02/14/2019,$160,$618,Size 10.5W,,"High $1,025 | Low $241",$558 - $678,9.8%,5270,286.3%,$483
/air-jordan-1-retro-high-satin-black-toe-w,08/17/2019,$160,$406,Size 12W,,High $875 | Low $190,$361 - $451,11.1%,9898,153.8%,$441
/air-jordan-4-retro-mushroom-w,09/19/2019,$190,$353,Size 7.5W,,High $481 | Low --,$293 - $413,17.0%,3400,85.8%,$217
/air-jordan-1-retro-high-black-white-w,05/10/2019,$160,$796,Size 7.5W,,"High $1,059 | Low $180",$707 - $885,11.2%,3859,397.5%,$454
/air-jordan-4-retro-olivia-kim-no-cover-w,11/08/2019,$190,$340,Size 11.5W,,High $480 | Low $70,$292 - $388,14.1%,2243,78.9%,$215
/air-jordan-1-retro-high-black-mushroom-w,08/01/2019,$145,$499,Size 7.5W,,High $650 | Low $148,$396 - $602,20.6%,1392,244.1%,$275
/air-jordan-6-retro-aleali-may-w,03/15/2019,$190,$374,Size 7W,,"High $1,135 | Low $260",$232 - $516,37.9%,410,96.8%,$375
/air-jordan-1-retro-high-satin-shattered-backboard-w,05/05/2018,$160,$975,Size 10.5W,,"High $1,233 | Low $400","$877 - $1,073",10.0%,464,509.4%,$655
/air-jordan-1-retro-low-slip-chicago-w,03/01/2019,$100,$160,Size 8.5W,,High $378 | Low $55,$114 - $206,28.8%,402,60.0%,$123
/air-jordan-8-retro-white-aqua-w,09/22/2007,$140,$279,Size 12W,,High $400 | Low $135,$217 - $341,22.1%,18,99.3%,$260
/air-jordan-3-retro-sail-rust-pink-w,,$190,--,Size --,,High -- | Low --,-- - --,--,--,--,
/air-jordan-1-mid-multi-patent-w,09/01/2020,$125,$147,Size 10W,,High $292 | Low $115,$139 - $155,5.3%,1943,17.6%,$156
/air-jordan-4-retro-off-white-sail-w,07/25/2020,$200,"$1,245",Size 11W,,"High $3,500 | Low $745","$873 - $1,617",29.9%,8738,522.5%,"$1,161"
/air-jordan-6-retro-black-light-smoke-grey-w,09/24/2020,$190,$170,Size 9W,,High $300 | Low $105,$152 - $188,10.5%,596,$227,
/air-jordan-1-mid-unc-w,01/01/2020,$115,$240,Size 7.5W,,High $369 | Low $86,$226 - $254,5.9%,8297,108.7%,$163
/air-jordan-1-low-unc-w,02/24/2020,$90,$234,Size 10W,,High $445 | Low $110,$207 - $261,11.4%,9596,160.0%,$180
/air-jordan-1-mid-magenta-w,06/20/2020,$115,$119,Size 10.5W,,High $269 | Low $109,$80 - $158,32.8%,1455,3.5%,$164
/air-jordan-1-mid-laser-orange-black-w,06/26/2020,$110,$156,Size 8.5W,,High $251 | Low $80,$135 - $177,13.6%,1493,42.0%,$156
/air-jordan-11-retro-low-white-concord-w,07/10/2020,$185,$188,Size 10W,,High $319 | Low $90,$175 - $201,6.8%,6642,1.6%,$220
/air-jordan-1-low-laser-orange-w,07/10/2020,$90,$129,Size 9W,,High $280 | Low $109,$100 - $158,22.5%,1150,43.3%,$150
/air-jordan-1-mid-digital-pink-w,06/25/2020,$125,$390,Size 8.5W,,High $585 | Low $193,$360 - $420,7.7%,3037,212.0%,$322
/air-jordan-1-mid-alternate-swooshes-red-yellow-w,04/06/2020,$115,$189,Size 9W,,High $286 | Low $66,$159 - $219,15.7%,2668,64.3%,$155
/air-jordan-1-low-white-metallic-gold-w,,$90,$120,Size 7W,,High $300 | Low $96,$85 - $155,28.9%,274,33.3%,$149
/air-jordan-1-low-spruce-aura-w,04/26/2020,$90,$229,Size 7.5W,,High $361 | Low $111,$206 - $252,10.3%,1470,154.4%,$185
/air-jordan-4-retro-rasta-w,04/16/2020,$190,$180,Size 9.5W,,High $309 | Low $105,$151 - $209,15.9%,1767,$175,
/air-jordan-1-mid-barely-orange-w,,$115,$195,Size 6W,,High $235 | Low $139,$173 - $217,11.2%,37,69.6%,$190
/air-jordan-1-mid-iridescent-reflective-white-w,12/20/2019,$120,$354,Size 7.5W,,High $534 | Low $89,$284 - $424,19.8%,5498,195.0%,$209
/air-jordan-1-mid-grey-onyx-w,08/01/2020,$115,$272,Size 7.5W,,High $340 | Low $120,$241 - $303,11.5%,426,136.5%,$196
/air-jordan-1-mid-sisterhood-w,10/15/2020,$125,$260,Size 8.5W,,High $260 | Low $170,$234 - $286,10.0%,16,108.0%,$220
/air-jordan-1-mid-white-university-red-w,07/15/2020,$100,$132,Size 9W,,High $239 | Low $104,$117 - $147,11.7%,843,32.0%,$153
/air-jordan-1-retro-high-fearless-metallic-rose-gold-w,10/22/2019,$160,$100,Size 8W,,High $303 | Low $50,$78 - $122,22.5%,1901,$128,
/air-jordan-1-mid-se-pherspective-w,06/20/2020,$125,$208,Size 7W,,High $499 | Low $110,$155 - $261,25.3%,1716,66.4%,$175
/air-jordan-7-retro-black-patent-w,10/31/2019,$190,$160,Size 9.5W,,High $240 | Low $40,$142 - $178,11.1%,1033,$127,
/air-jordan-og-melody-ehsani-w,03/19/2020,$150,$150,Size 9.5W,,High $589 | Low $120,$130 - $170,13.1%,1986,$202,
/air-jordan-1-mid-dirty-powder-iridescent-w,02/01/2020,$115,$183,Size 8.5W,,High $428 | Low $90,$143 - $223,21.8%,2420,59.1%,$157
/air-jordan-1-mid-black-noble-red-w,12/01/2019,$115,$211,Size 7W,,High $250 | Low $65,$183 - $238,13.1%,1555,83.4%,$135
/air-jordan-1-mid-goose-feather-yellow-w,10/15/2019,$110,$140,Size 8.5W,,High $335 | Low $60,$72 - $208,48.6%,733,27.3%,$130
/air-jordan-1-mid-white-snakeskin-w,,$110,$135,Size 8W,,High $250 | Low $75,$112 - $158,16.8%,232,22.7%,$133
/air-jordan-1-mid-spruce-aura-w,02/20/2020,$115,$310,Size 7.5W,,High $429 | Low $110,$275 - $345,11.4%,1164,169.6%,$188
/air-jordan-12-retro-black-metallic-gold-white-w,05/17/2019,$190,$150,Size 6W,,High $289 | Low $50,$124 - $176,17.5%,934,$161,
/air-jordan-1-retro-high-aleali-may-court-luxe-w,12/22/2018,$160,$289,Size 8W,,High $398 | Low $151,$250 - $328,13.6%,822,80.6%,$232
